ID,MTS,AMOUNT,PRICE,fisher_transform,fft
264419340,1530548726759,181.0,1.965e-05,1.9650000002607208e-05,(4.3412366089648116e-07-1.3984025845275398e-06j)
264419190,1530548707934,182.0,1.965e-05,1.9650000002607208e-05,(2.756407234185105e-07-6.972262830727947e-08j)
264418999,1530548690791,232.0,1.966e-05,1.9660000002457664e-05,(-5.141525815298326e-07-4.902517306960411e-07j)
264418833,1530548674521,224.0,1.967e-05,1.967000000255219e-05,(3.8622876732664477e-07-2.5761420661212705e-07j)
264418610,1530548655767,219.0,1.965e-05,1.9650000002607208e-05,(9.076183884414381e-07-1.7473571844033928e-08j)
264418553,1530548651913,-0.32019041,1.965e-05,1.9650000002607208e-05,(7.119532782897037e-07+1.8966478289290738e-07j)
264418537,1530548650743,-186.67980959,1.965e-05,1.9650000002607208e-05,(-5.6681189968847065e-08+2.72212407629311e-07j)
264418306,1530548628105,133.0,1.964e-05,1.9640000002556754e-05,(1.006962250538318e-06-1.0115167039002293e-06j)
264418189,1530548621159,126.0,1.964e-05,1.9640000002556754e-05,(7.815010575835696e-07+3.2604281884890376e-07j)
264418047,1530548611692,-798.04625142,1.955e-05,1.9550000002428163e-05,(7.531279562875329e-07-3.8483303616639003e-07j)
264418031,1530548609249,-76.0,1.955e-05,1.9550000002428163e-05,(2.0139934235094162e-08-6.564484092749984e-07j)
264418029,1530548609106,-82.0,1.955e-05,1.9550000002428163e-05,(6.16540754876522e-07-3.125992196745796e-07j)
264417975,1530548603625,-137.0,1.963e-05,1.9630000002528332e-05,(-1.7360196298656984e-07+1.209837280557631e-06j)
264417814,1530548592415,96.0,1.963e-05,1.9630000002528332e-05,(2.7355233089048997e-07-7.117502461242778e-07j)
264417466,1530548567449,-252.0,1.963e-05,1.9630000002528332e-05,(1.352020416085826e-06+1.4339674775158362e-07j)
264417344,1530548556570,-62.2422917,1.963e-05,1.9630000002528332e-05,(-1.1960030293150338e-07+2.0529602085216624e-07j)
264417343,1530548556529,-138.75770830000002,1.963e-05,1.9630000002528332e-05,(9.647170034828143e-07-1.340634926587903e-07j)
264417263,1530548545869,-249.0,1.961e-05,1.9610000002537603e-05,(-2.3608297950686921e-07+4.116771574438757e-07j)
264417148,1530548529566,184.0,1.961e-05,1.9610000002537603e-05,(4.3414827719460053e-07-3.582311929857304e-07j)
264416935,1530548505855,-274.0,1.9600000000000002e-05,1.960000000246427e-05,(6.166932669647716e-07+1.1041134871914536e-06j)
264416869,1530548503017,-213.0,1.9600000000000002e-05,1.960000000246427e-05,(-4.3701739463326836e-07-9.314039514097594e-07j)
264416738,1530548483948,-246.0,1.9600000000000002e-05,1.960000000246427e-05,(1.668361626772795e-06+6.506536401251332e-07j)
264416625,1530548470934,235.0,1.9600000000000002e-05,1.960000000246427e-05,(-8.015142487059673e-07+7.898007855312121e-08j)
264416271,1530548447249,186.0,1.961e-05,1.9610000002537603e-05,(6.278119043111524e-07-1.2025407571639746e-06j)
