SMA,EWM
3.7720000000000005e-06,3.766909090909091e-06
3.7680000000000006e-06,3.762909090909091e-06
3.762e-06,3.7559999999999997e-06
3.759e-06,3.752e-06
3.756e-06,3.748545454545454e-06
3.7530000000000003e-06,3.745636363636364e-06
3.7500000000000005e-06,3.7432727272727277e-06
3.7460000000000002e-06,3.741454545454546e-06
3.7420000000000003e-06,3.7403636363636364e-06
3.7410000000000003e-06,3.74e-06
3.74e-06,3.739818181818182e-06
3.7390000000000005e-06,3.739818181818182e-06
3.74e-06,3.74e-06
3.74e-06,3.74e-06
3.74e-06,3.74e-06
3.7339999999999997e-06,3.729090909090909e-06
3.729e-06,3.7210909090909093e-06
3.7240000000000003e-06,3.714e-06
3.7190000000000003e-06,3.7078181818181814e-06
3.713e-06,3.700727272727272e-06
3.708e-06,3.6965454545454545e-06
3.7019999999999995e-06,3.6914545454545453e-06
3.698e-06,3.691090909090909e-06
3.695e-06,3.6932727272727274e-06
3.6910000000000003e-06,3.6941818181818178e-06
3.693e-06,3.6958181818181818e-06
3.693e-06,3.6952727272727275e-06
3.6999999999999997e-06,3.7074545454545452e-06
3.705e-06,3.7147272727272723e-06
3.71e-06,3.7192727272727272e-06
3.711e-06,3.7174545454545456e-06
3.7080000000000003e-06,3.7063636363636363e-06
3.7040000000000005e-06,3.6976363636363634e-06
3.6999999999999997e-06,3.6914545454545453e-06
3.695e-06,3.6823636363636362e-06
3.689e-06,3.6723636363636367e-06
3.684e-06,3.6634545454545453e-06
3.672e-06,3.6554545454545456e-06
3.654e-06,3.6350909090909096e-06
3.637e-06,3.6180000000000003e-06
3.623e-06,3.604e-06
3.6139999999999996e-06,3.5925454545454543e-06
3.604e-06,3.5827272727272725e-06
3.5929999999999997e-06,3.5747272727272727e-06
3.5839999999999995e-06,3.5687272727272723e-06
3.5759999999999997e-06,3.564363636363636e-06
3.5679999999999996e-06,3.5614545454545453e-06
3.56e-06,3.56e-06
3.574e-06,3.5854545454545454e-06
3.594e-06,3.619272727272727e-06
3.611e-06,3.6439999999999998e-06
3.625e-06,3.660181818181818e-06
3.641e-06,3.6774545454545455e-06
3.6510000000000003e-06,3.6809090909090907e-06
3.658e-06,3.6770909090909094e-06
3.6680000000000003e-06,3.6774545454545455e-06
3.678e-06,3.676e-06
3.6920000000000004e-06,3.68e-06
3.689e-06,3.676e-06
3.6769999999999997e-06,3.6670909090909086e-06
3.6700000000000004e-06,3.664e-06
3.6740000000000003e-06,3.676727272727273e-06
3.676e-06,3.688727272727273e-06
3.684e-06,3.7003636363636363e-06
3.695e-06,3.7105454545454543e-06
3.7040000000000005e-06,3.720545454545455e-06
3.7160000000000005e-06,3.7343636363636367e-06
3.7240000000000003e-06,3.7460000000000002e-06
3.732e-06,3.7507272727272724e-06
3.7430000000000004e-06,3.754e-06
3.7520000000000007e-06,3.7552727272727274e-06
3.7530000000000007e-06,3.7549090909090912e-06
3.7509999999999997e-06,3.7489090909090916e-06
3.746e-06,3.7378181818181815e-06
3.7410000000000003e-06,3.7276363636363636e-06
3.73e-06,3.7092727272727273e-06
3.71e-06,3.682e-06
3.691e-06,3.660181818181818e-06
3.675e-06,3.6418181818181815e-06
3.664e-06,3.635454545454545e-06
3.6499999999999998e-06,3.625636363636364e-06
3.6350000000000003e-06,3.6165454545454553e-06
3.623e-06,3.6101818181818187e-06
3.6200000000000005e-06,3.616909090909091e-06
3.6170000000000007e-06,3.6241818181818176e-06
3.612e-06,3.6192727272727273e-06
3.6139999999999996e-06,3.6170909090909095e-06
3.6179999999999995e-06,3.62e-06
3.6219999999999994e-06,3.6221818181818183e-06
3.6179999999999995e-06,3.6181818181818184e-06
3.6170000000000003e-06,3.6149090909090913e-06
