hour_minute,high,low,average,open,close
07:24,3.9e-06,3.9e-06,3.9e-06,3.9e-06,3.9e-06
07:26,3.9e-06,3.9e-06,3.9e-06,3.9e-06,3.9e-06
07:52,3.87e-06,3.87e-06,3.87e-06,3.87e-06,3.87e-06
07:54,3.87e-06,3.87e-06,3.87e-06,3.87e-06,3.87e-06
08:04,3.8e-06,3.8e-06,3.8e-06,3.8e-06,3.8e-06
08:05,3.76e-06,3.76e-06,3.76e-06,3.76e-06,3.76e-06
09:30,3.9e-06,3.86e-06,3.886666666666667e-06,3.9e-06,3.86e-06
12:41,3.9e-06,3.88e-06,3.89e-06,3.88e-06,3.9e-06
13:52,3.88e-06,3.88e-06,3.88e-06,3.88e-06,3.88e-06
14:06,3.96e-06,3.9e-06,3.9283333333333336e-06,3.96e-06,3.9e-06
14:08,3.92e-06,3.91e-06,3.915e-06,3.91e-06,3.92e-06
14:11,3.9e-06,3.9e-06,3.9e-06,3.9e-06,3.9e-06
15:01,3.92e-06,3.88e-06,3.903333333333333e-06,3.88e-06,3.92e-06
15:02,3.92e-06,3.84e-06,3.891428571428571e-06,3.84e-06,3.92e-06
15:07,4.24e-06,3.83e-06,4.0349999999999995e-06,3.83e-06,4.24e-06
16:15,3.82e-06,3.82e-06,3.82e-06,3.82e-06,3.82e-06
16:40,3.92e-06,3.91e-06,3.9159999999999994e-06,3.92e-06,3.91e-06
16:41,3.93e-06,3.93e-06,3.93e-06,3.93e-06,3.93e-06
16:42,3.93e-06,3.93e-06,3.93e-06,3.93e-06,3.93e-06
16:45,3.85e-06,3.85e-06,3.85e-06,3.85e-06,3.85e-06
16:46,3.86e-06,3.86e-06,3.86e-06,3.86e-06,3.86e-06
16:56,3.83e-06,3.83e-06,3.83e-06,3.83e-06,3.83e-06
17:20,3.79e-06,3.79e-06,3.79e-06,3.79e-06,3.79e-06
17:22,3.81e-06,3.8e-06,3.8025000000000004e-06,3.81e-06,3.8e-06
17:23,3.8e-06,3.8e-06,3.8e-06,3.8e-06,3.8e-06
17:32,3.78e-06,3.78e-06,3.78e-06,3.78e-06,3.78e-06
18:04,3.8e-06,3.8e-06,3.8e-06,3.8e-06,3.8e-06
18:05,3.83e-06,3.83e-06,3.83e-06,3.83e-06,3.83e-06
18:06,3.86e-06,3.86e-06,3.86e-06,3.86e-06,3.86e-06
