ID,MTS,AMOUNT,PRICE
264858532,1530647309275,-3.427318,87.273
264858405,1530647282510,-0.36,87.28
264858375,1530647276337,57.2423,87.28
264858374,1530647276331,25.0,87.26
264858373,1530647276329,10.0,87.26
264858288,1530647269450,-9.98996445,87.233
264858283,1530647269195,-10.0,87.149
264858272,1530647268815,0.36,87.15
264858271,1530647268813,347.25708432,87.15
264858266,1530647268512,0.36,87.15
264858265,1530647268263,-3.427318,87.16
264858264,1530647268260,-6.72449405,87.173
264858263,1530647268257,-0.3,87.196
264858262,1530647268251,-0.3,87.201
264858261,1530647268247,-10.0,87.221
264858260,1530647268245,-2.0,87.221
264858242,1530647266989,-0.3,87.22
264858241,1530647266984,-1.51983362,87.22
264858222,1530647266211,-3.07020437,87.281
264858168,1530647263139,1.78044,87.291
264858165,1530647263077,15.0,87.291
264858164,1530647263069,20.0,87.291
264858158,1530647262850,16.0,87.291
264858155,1530647262717,4.0,87.281
264858140,1530647261986,-45.070166,87.296
264858139,1530647261982,-4.96068828,87.297
264858138,1530647261981,-25.0,87.31
264858137,1530647261980,-1.51980935,87.31
264858136,1530647261978,-0.3,87.334
264858127,1530647260956,1.28877789,87.387
264858114,1530647257078,-4.0,87.398
264858113,1530647257072,-0.00068313,87.49
264858078,1530647253866,-1.532,87.49
264858038,1530647251774,-0.78021485,87.349
264858037,1530647251769,-3.27447853,87.361
264858036,1530647251765,-1.51978515,87.4
264858030,1530647251252,-2.62402698,87.375
264858029,1530647251248,-0.3,87.375
264858028,1530647251241,-0.3,87.465
264858013,1530647250085,-1.53206332,87.498
264857810,1530647234455,-0.62432988,87.508
264857809,1530647234453,-0.3,87.545
264857808,1530647234448,-3.65095505,87.546
264857792,1530647233194,-1.03058824,87.548
264857791,1530647233190,-6.89633671,87.555
264857785,1530647232207,-5.0,87.596
264857784,1530647232203,-0.3,87.596
264857740,1530647228835,-1.4,87.652
264857734,1530647227749,-1.4,87.652
264857733,1530647227745,-0.29999999,87.7
264857696,1530647225059,-0.3,87.727
264857695,1530647225051,-1.83784093,87.73
264857688,1530647224601,-5.0,87.73
264857687,1530647224595,-1.5,87.793
264857686,1530647224591,-0.3,87.793
264857679,1530647223689,-0.3,87.728
264857665,1530647222985,-6.17146371,87.7
264857664,1530647222982,-0.3,87.725
264857653,1530647222788,21.04970458,88.067
264857652,1530647222786,23.7053,88.059
264857651,1530647222782,2.29,88.056
264857650,1530647222780,30.0,88.05
264857649,1530647222778,6.81776768,88.037
264857648,1530647222774,30.22444703,88.023
264857647,1530647222772,24.0,88.01
264857646,1530647222770,2.73132316,88.004
264857645,1530647222768,0.3,87.991
264857644,1530647222762,1.4,87.99
264857643,1530647222760,2.0,87.977
264857642,1530647222757,40.0,87.97
