id,exchange,symbol,date,price,amount,sell,fisher_transform,fft
183789303,bf,btceur,1517541750000,7213.0,1.65439907,False,0.0001386385701382065,(-1123.8547655001546-230.73593128047452j)
183789318,bf,btceur,1517541751000,7209.8730098999995,0.46248745,True,0.0001386986989978036,(-787.8019150232926-1447.0796886434007j)
183789324,bf,btceur,1517541751000,7208.2726119,1.1928,True,0.00013872949321655194,(801.6535734187498+723.5473601632903j)
183789316,bf,btceur,1517541751000,7209.8730098999995,0.02,True,0.0001386986989978036,(-1107.660181080989+2132.1901406270517j)
183789322,bf,btceur,1517541751000,7209.4729104,0.005,True,0.00013870639627079983,(587.6205127644768+291.58651982134626j)
183789320,bf,btceur,1517541751000,7209.792990000001,0.52,True,0.00013870023838399715,(487.3333396839552-840.0336396979147j)
183789326,bf,btceur,1517541751000,7207.392393000001,0.575,True,0.00013874643586602234,(61.46813464441522+695.6062648257837j)
183789350,bf,btceur,1517541754000,7212.0,0.03479745,False,0.0001386577934565836,(-1481.2450027811499-379.8155174080583j)
183789346,bf,btceur,1517541754000,7207.0,0.05111255,False,0.00013875399006769106,(1453.588098845371-2642.476737050302j)
183789729,bf,btceur,1517541810000,7217.2,0.08284,False,0.0001385578903729196,(-16.213211010615943+1084.5056096791125j)
183789735,bf,btceur,1517541810000,7218.0,1.09101732,False,0.00013854253344393008,(-457.09864498892233+709.0827712031764j)
183789731,bf,btceur,1517541810000,7217.2,0.5171600000000001,False,0.0001385578903729196,(-167.7803539821738+156.2076388278402j)
183789740,bf,btceur,1517541820000,7218.0,0.011000000000000001,False,0.00013854253344393008,(776.9686988475904-53.79044248010382j)
183789866,bf,btceur,1517541831000,7216.6,0.48,True,0.0001385694103041113,(-1648.1831805950687-425.41191633032344j)
183790144,bf,btceur,1517541888000,7206.8,0.02,True,0.0001387578407084513,(-1627.3081253499813+2374.0651013285874j)
183790136,bf,btceur,1517541888000,7206.8,0.1,True,0.0001387578407084513,(31.019290753809788-197.10922005879763j)
183790435,bf,btceur,1517541924000,7220.1,0.0111,False,0.00013850223769672836,(1637.7010257649715+4.103621383205941j)
183790433,bf,btceur,1517541924000,7220.1,0.09591099,False,0.00013850223769672836,(196.28335499514318-441.47156021196764j)
183790447,bf,btceur,1517541925000,7220.1,0.1421,False,0.00013850223769672836,(-920.9505488613778+617.6221050058335j)
183790451,bf,btceur,1517541925000,7220.1,0.0333,False,0.00013850223769672836,(3239.703276074464-1320.9913719627702j)
183790449,bf,btceur,1517541925000,7220.1,0.16386051,False,0.00013850223769672836,(1619.434744162456+1424.1049260476184j)
183790500,bf,btceur,1517541927000,7219.395378,0.00609129,True,0.00013851575568821307,(788.187520602236+64.86851723680101j)
183790502,bf,btceur,1517541927000,7219.395378,0.006086,True,0.00013851575568821307,(301.50065571721007+1458.110138442435j)
183790507,bf,btceur,1517541928000,7219.395378,0.09493488,True,0.00013851575568821307,(930.1797918410805+314.5440318020999j)
183790613,bf,btceur,1517541935000,7217.79498,0.023187,True,0.0001385464687164826,(-699.1399388581777+370.899285770438j)
183790850,bf,btceur,1517541959000,7212.0,0.3,False,0.0001386577934565836,(-334.1254215338132+766.6984540612136j)
183791107,bf,btceur,1517541993000,7211.0,0.00094905,False,0.00013867702210658693,(-1091.1389901785435-1936.677832395704j)
183791680,bf,btceur,1517542080000,7209.792990000001,0.0389,False,0.00013870023838399715,(-140.37164245356306-777.2448602470483j)
183791709,bf,btceur,1517542082000,7210.2,0.4462715,True,0.00013869240886685183,(-1378.7120235797886-1050.4295477298203j)
183791728,bf,btceur,1517542083000,7217.0,0.2385,False,0.00013856173013713122,(-390.0205756069435-57.34834480423744j)
183791731,bf,btceur,1517542084000,7217.0,0.0554,False,0.00013856173013713122,(306.92452406372894-2458.4265843860967j)
183791777,bf,btceur,1517542088000,7213.793984999999,1.0,False,0.00013862331090754623,(569.6347598386617+1012.762702529096j)
183791793,bf,btceur,1517542090000,7221.0,0.09588585,False,0.0001384849752655375,(-1868.4970722797093-1419.7506817406888j)
183791796,bf,btceur,1517542090000,7221.0,0.30411415,False,0.0001384849752655375,(929.9152616352278-565.7019562683204j)
183791804,bf,btceur,1517542090000,7225.0,0.4,False,0.0001384083053820612,(321.29749046633214+32.3488296600112j)
183792318,bf,btceur,1517542173000,7224.0365322,0.02911189,False,0.0001384267648606468,(-1167.4624819434548-1465.9062428896152j)
183792320,bf,btceur,1517542173000,7225.79697,1.1472456,False,0.00013839303962395145,(769.9334708755413-1025.9443585586994j)
183792316,bf,btceur,1517542173000,7223.3963730000005,1.83,False,0.00013843903265870297,(-1369.4311480929564+93.00427684204914j)
183792450,bf,btceur,1517542191000,7204.0,3.46671501,True,0.0001388117721297802,(1135.5150048806418+410.64056494077215j)
183792743,bf,btceur,1517542225000,7228.0,3.5231,False,0.00013835085865806617,(-397.5745217639405+595.486006611978j)
183792760,bf,btceur,1517542225000,7236.0,0.3,False,0.00013819790027169682,(-682.1652272380768-1104.3812787037796j)
183792769,bf,btceur,1517542225000,7239.0,0.3,False,0.0001381406280371156,(-1341.898646702514+117.94392071947583j)
183792740,bf,btceur,1517542225000,7227.3,0.6,False,0.00013836425862796828,(-582.6929370199961-675.9455895842727j)
183792750,bf,btceur,1517542225000,7231.0,0.59322452,False,0.00013829345960102661,(-1003.4220054360125-83.28733646970002j)
183792764,bf,btceur,1517542225000,7237.7,0.1,False,0.00013816544017617124,(-904.0442695528201+72.7051911927485j)
183792748,bf,btceur,1517542225000,7231.0,0.3,False,0.00013829345960102661,(644.1385158107839+385.4907065253105j)
183792867,bf,btceur,1517542229000,7245.0,0.260683,False,0.00013802622585922447,(-805.9866964062522+709.975479756635j)
183792876,bf,btceur,1517542229000,7249.0,0.3,False,0.00013795006295256037,(1564.2790877836715+363.7544478098348j)
183792869,bf,btceur,1517542229000,7245.0,0.039317000000000005,False,0.00013802622585922447,(-838.8963782175272+1640.725855484788j)
183792999,bf,btceur,1517542244000,7234.599159,4.14108495,True,0.00013822465963780938,(601.2689770548195+1217.942421300218j)
183793007,bf,btceur,1517542244000,7233.0,1.1059999999999999,False,0.00013825522001544716,(397.5195561001867+2251.6955508782576j)
183793016,bf,btceur,1517542244000,7233.0,0.1,False,0.00013825522001544716,(538.4623721385549-1248.434280361319j)
183793001,bf,btceur,1517542244000,7233.8789799,0.52303451,True,0.00013823842079033996,(324.842382651734-1721.710766824382j)
183793168,bf,btceur,1517542250000,7260.0,0.3,False,0.00013774104770303172,(-1381.1917354621992+78.07649390239592j)
183793195,bf,btceur,1517542251000,7239.3203331,0.6,False,0.00013813451544446976,(-1047.9483322372694-1306.4521684202505j)
183793231,bf,btceur,1517542254000,7257.4,0.5994,False,0.0001377903941258489,(2096.8192173703965-960.2200662407494j)
183793317,bf,btceur,1517542265000,7245.0,0.2,True,0.00013802622585922447,(707.1304375294293-574.3537624778941j)
183793347,bf,btceur,1517542268000,7241.9,0.165126,True,0.00013808530998159633,(-839.0958486017836-534.9814123793761j)
183793378,bf,btceur,1517542269000,7258.4,0.165126,False,0.0001377714105487488,(-37.28690989775035+22.664034601729846j)
183793404,bf,btceur,1517542270000,7242.8,0.6,True,0.00013806815131642205,(459.1637549573912-382.9827044797526j)
183793558,bf,btceur,1517542284000,7260.7,0.6,False,0.00013772776816597943,(845.137067342295-95.16432074840765j)
183793634,bf,btceur,1517542289000,7251.243298199999,0.07698566,False,0.0001379073857013742,(-357.22154729445657-393.2569612192664j)
183793644,bf,btceur,1517542289000,7251.5,0.1,True,0.00013790250380455907,(562.1272898744697-313.4930104489516j)
183793639,bf,btceur,1517542289000,7267.4,0.07690867,False,0.000137600793449009,(477.533025783787-1547.289662346461j)
183793650,bf,btceur,1517542290000,7251.6,0.5,True,0.0001379006021207309,(-230.61483603814003+555.3193405106795j)
183793695,bf,btceur,1517542293000,7249.882959899999,0.23644083,False,0.00013793326207785326,(-942.6611630043342-83.70292308695129j)
183793705,bf,btceur,1517542294000,7250.603139,0.016,False,0.0001379195616101727,(3662.042113126342-139.3932048634512j)
183793709,bf,btceur,1517542294000,7254.7641738,0.07400403,False,0.00013784045661263122,(736.8466254611538-156.87099838491176j)
183793707,bf,btceur,1517542294000,7250.603139,0.23644046,False,0.0001379195616101727,(366.3490753906888-522.5217654707785j)
183793711,bf,btceur,1517542294000,7257.1647708,0.02,False,0.00013779486037756325,(-468.16131210555017-2269.490528159645j)
183793713,bf,btceur,1517542294000,7258.6051290000005,0.04535,False,0.0001377675171130852,(484.7720650786076+722.791899297981j)
183793703,bf,btceur,1517542294000,7250.603139,0.035769999999999996,False,0.0001379195616101727,(249.87294573449196-600.3980937467945j)
183793725,bf,btceur,1517542295000,7261.965964800001,0.00328382,False,0.00013770375834422306,(117.96181216781325-1537.405557764476j)
183793745,bf,btceur,1517542296000,7262.606124,0.2,False,0.00013769162050732627,(2960.2740299534994-1495.4844975349738j)
183793790,bf,btceur,1517542307000,7288.38694875,3.017423,True,0.0001372045712318141,(-428.65616805715445-39.226323754180115j)
183793770,bf,btceur,1517542307000,7263.0,0.099877,True,0.0001376841534241121,(897.9343855859056+691.6052499465515j)
183793773,bf,btceur,1517542307000,7263.0,2.0,True,0.0001376841534241121,(-783.6380577478402+942.1817655068703j)
183793834,bf,btceur,1517542308000,7285.3764626,0.1,True,0.0001372612673365628,(1490.1236005887001+567.4022425410382j)
183793847,bf,btceur,1517542309000,7289.39044413,0.38240186,True,0.00013718568293717384,(1185.2989830076408-726.3502342249594j)
183793851,bf,btceur,1517542309000,7282.36597646,0.15209214,True,0.00013731801031671576,(1045.908311914093-1257.6080691982224j)
183793849,bf,btceur,1517542309000,7285.3764626,0.2,True,0.0001372612673365628,(-2325.7438586271987-919.2856332294512j)
183793845,bf,btceur,1517542309000,7289.39044413,0.01759814,True,0.00013718568293717384,(-898.3409220581004+1175.8562511915427j)
183793911,bf,btceur,1517542315000,7287.1084003999995,0.1,False,0.0001372286442483226,(320.95355346154287+241.1234887196745j)
183793913,bf,btceur,1517542315000,7287.1887,0.185,False,0.00013722713208689252,(-1315.0685366410826+1544.9718158019298j)
183793916,bf,btceur,1517542317000,7283.36947184,0.37663411,True,0.00013729909077794578,(-1092.5941504761122-2111.512677041545j)
183793931,bf,btceur,1517542320000,7277.3921488000005,0.51163811,True,0.00013741186208568435,(-681.8075114509093+1792.8536567907404j)
183793929,bf,btceur,1517542320000,7278.3557439999995,0.08836189,True,0.00013739366987062455,(359.8516065201455-1027.3164754529337j)
183793942,bf,btceur,1517542322000,7281.0,0.052860000000000004,False,0.00013734377232354992,(720.6925036261284+65.92034591032076j)
183793988,bf,btceur,1517542327000,7278.0,0.02205023,False,0.00013740038558577328,(1109.7600871461418-483.2518093297807j)
183794212,bf,btceur,1517542346000,7264.4,0.1,True,0.00013765761884206588,(737.963299525786-768.530702654836j)
183794239,bf,btceur,1517542347000,7269.0,0.27570091,False,0.00013757050575166722,(1077.5871068064025-1974.9437457764723j)
183794244,bf,btceur,1517542347000,7269.0,0.02429909,False,0.00013757050575166722,(271.45979998948405-1101.6149943136788j)
183794273,bf,btceur,1517542348000,7273.0,0.3,False,0.0001374948448098159,(91.9417915865886+913.7250821065461j)
183794270,bf,btceur,1517542348000,7264.8,0.5457181999999999,True,0.00013765003941139254,(-891.0025894002155-722.202077977138j)
183794319,bf,btceur,1517542354000,7265.0,0.1,True,0.0001376462500090095,(669.5394032372706+927.3325121356628j)
183794326,bf,btceur,1517542355000,7267.2743992,0.75,True,0.00013760317161291434,(748.9320754800775+1308.5085061489192j)
183794426,bf,btceur,1517542364000,7262.4,0.0542818,True,0.0001376955285194591,(1220.2113168379651+1805.3267639483133j)
183794415,bf,btceur,1517542364000,7265.3472088,0.36,True,0.0001376396719352507,(-1540.180633142325-998.492933970488j)
183794428,bf,btceur,1517542364000,7262.3761236,0.8838,True,0.00013769598121888388,(-709.5384432685192-271.9955931658984j)
183794425,bf,btceur,1517542364000,7263.179119600001,0.9258,True,0.00013768075795074727,(-480.5110000106978-100.29091214584454j)
183794430,bf,btceur,1517542364000,7262.295824,1.10584918,True,0.00013769750373087284,(-1249.4197354450641-1321.6143540800235j)
183794417,bf,btceur,1517542364000,7265.2669092,0.19899999999999998,True,0.00013764119320219475,(1015.2863362250391-2708.7036333062188j)
183794435,bf,btceur,1517542365000,7265.0,0.7032189,False,0.0001376462500090095,(-390.8289604574973+702.9163212664951j)
183794450,bf,btceur,1517542366000,7265.0,0.25475386,False,0.0001376462500090095,(389.6917351600325+1211.4403579260288j)
183794484,bf,btceur,1517542370000,7281.0,0.14714000000000002,False,0.00013734377232354992,(-2147.883208960116-1343.6727416638985j)
183794470,bf,btceur,1517542370000,7265.0,0.14787642,False,0.0001376462500090095,(565.4822838444638-1437.4807489310415j)
183794481,bf,btceur,1517542370000,7278.0,0.03806939,False,0.00013740038558577328,(-1465.7876348590603-2081.5641465251288j)
