ID,MTS,AMOUNT,PRICE
264410714,1530547669433,-102.0,1.945e-05
264410656,1530547655315,-94.0,1.945e-05
264410592,1530547638248,99.0,1.943e-05
264410565,1530547632337,124.0,1.943e-05
264410265,1530547607658,216.0,1.943e-05
264410041,1530547591483,230.0,1.943e-05
264409955,1530547587699,-170.0,1.945e-05
264409752,1530547571820,-200.0,1.944e-05
264409323,1530547545993,226.0,1.943e-05
264409246,1530547538947,199.0,1.943e-05
264409146,1530547529893,-219.0,1.943e-05
264408863,1530547512111,-229.0,1.943e-05
264408539,1530547488237,199.0,1.943e-05
264408495,1530547484218,-215.0,1.943e-05
264408315,1530547462571,222.0,1.943e-05
264408139,1530547454279,183.0,1.943e-05
264407982,1530547431611,152.0,1.944e-05
264407900,1530547421642,146.0,1.944e-05
264407757,1530547398669,185.0,1.944e-05
264407743,1530547391626,-155.0,1.944e-05
264407637,1530547366899,-90.0,1.946e-05
264407571,1530547353867,117.0,1.946e-05
264407503,1530547337982,-109.0,1.948e-05
264407473,1530547327820,121.0,1.947e-05
264407326,1530547306212,-110.0,1.949e-05
264407315,1530547302165,-151.0,1.949e-05
264407212,1530547284228,-151.0,1.95e-05
264407140,1530547268114,-105.0,1.949e-05
264407062,1530547249502,125.0,1.95e-05
264407024,1530547241557,110.0,1.95e-05
264406922,1530547229498,122.0,1.95e-05
264406753,1530547210565,132.0,1.95e-05
264406328,1530547153853,178.0,1.951e-05
264406195,1530547120753,192.0,1.946e-05
264406128,1530547110142,167.0,1.944e-05
264405998,1530547090185,-142.0,1.944e-05
264405839,1530547069063,-158.0,1.946e-05
264405791,1530547058054,-174.0,1.946e-05
264405712,1530547039210,205.0,1.946e-05
264405654,1530547030081,-221.0,1.946e-05
264405580,1530547008435,202.0,1.948e-05
264405513,1530546995056,-200.0,1.948e-05
264405460,1530546980157,-224.0,1.949e-05
264405442,1530546974616,-175.0,1.949e-05
264405384,1530546954424,-194.0,1.95e-05
264405378,1530546953326,200.0,1.95e-05
264405374,1530546951810,184.0,1.948e-05
264405369,1530546950468,-209.0,1.949e-05
264405163,1530546887823,-277.0,1.948e-05
264405148,1530546883317,-279.0,1.949e-05
264405009,1530546868868,-236.0,1.945e-05
264404895,1530546849845,-289.0,1.946e-05
264404809,1530546827193,-112.0,1.948e-05
264404743,1530546811753,-119.0,1.948e-05
264404697,1530546796600,-137.0,1.946e-05
264404685,1530546791244,-124.0,1.946e-05
264404569,1530546772547,-206.0,1.947e-05
264404558,1530546771344,217.0,1.947e-05
264404552,1530546769785,229.0,1.949e-05
264404446,1530546752083,185.0,1.948e-05
264404348,1530546708291,199.0,1.948e-05
264404339,1530546705340,-163.0,1.948e-05
264404243,1530546682282,-151.0,1.945e-05
264404211,1530546675455,185.0,1.946e-05
264404008,1530546658640,-282.0,1.948e-05
264404004,1530546657529,-224.0,1.947e-05
264403998,1530546656065,211.0,1.946e-05
264403950,1530546645701,-213.0,1.945e-05
264403571,1530546591588,113.0,1.944e-05
264403557,1530546589044,-122.0,1.944e-05
264403483,1530546587263,134.0,1.946e-05
264403223,1530546554758,-129.0,1.945e-05
264403164,1530546530077,108.93338943,1.944e-05
264403162,1530546529956,87.06661057,1.944e-05
264403076,1530546514031,-161.0,1.944e-05
264402976,1530546498043,-169.0,1.946e-05
264402942,1530546491533,-174.0,1.946e-05
264402838,1530546469371,138.0,1.945e-05
264402804,1530546460324,116.0,1.945e-05
264402715,1530546442346,-134.0,1.943e-05
264402595,1530546431722,128.0,1.943e-05
264402235,1530546400709,-153.0,1.943e-05
264402230,1530546399444,126.0,1.943e-05
264402186,1530546397793,-27.0,1.943e-05
264402185,1530546397792,-114.0,1.943e-05
264400985,1530546252999,158.0,1.943e-05
264400974,1530546251503,176.0,1.944e-05
264400973,1530546251310,-211.0,1.943e-05
264400190,1530546052054,210.0,1.944e-05
264400158,1530546049428,-264.0,1.943e-05
264400153,1530546048033,-278.0,1.946e-05
264400135,1530546046912,-259.0,1.945e-05
264399663,1530545959162,127.0,1.947e-05
264399661,1530545958082,-110.0,1.947e-05
264399658,1530545956961,116.0,1.945e-05
264399271,1530545891351,89.0,1.945e-05
264398792,1530545816213,-241.0,1.945e-05
264398677,1530545799077,238.0,1.945e-05
264398639,1530545795496,-269.0,1.943e-05
264398488,1530545774339,-238.0,1.943e-05
264397943,1530545702740,-34.0,1.942e-05
264397942,1530545702738,-180.0,1.943e-05
264396063,1530545402682,-220.0,1.942e-05
264396051,1530545400798,199.0,1.942e-05
264395872,1530545368364,216.0,1.941e-05
264395595,1530545351672,175.0,1.941e-05
264395334,1530545330503,197.0,1.941e-05
264395114,1530545319380,223.0,1.941e-05
264394997,1530545304662,159.0,1.94e-05
264394951,1530545301511,189.0,1.94e-05
264394509,1530545268356,-146.0,1.942e-05
264394473,1530545260785,-189.0,1.941e-05
264394374,1530545248243,130.0,1.943e-05
264394278,1530545230996,-142.0,1.943e-05
264394239,1530545212755,-198.0,1.943e-05
264394219,1530545209936,195.0,1.943e-05
264394195,1530545197429,-274.0,1.941e-05
264392704,1530544990718,131.0,1.94e-05
264392568,1530544967398,-150.0,1.94e-05
264392501,1530544957338,164.0,1.94e-05
264392461,1530544950753,-127.0,1.94e-05
264392421,1530544933893,124.0,1.94e-05
264392179,1530544881741,-169.0,1.942e-05
264392173,1530544880643,-220.0,1.942e-05
264391770,1530544824854,243.0,1.941e-05
264391588,1530544813299,200.0,1.94e-05
264391213,1530544787007,-118.0,1.94e-05
264391095,1530544772568,-152.0,1.94e-05
264391014,1530544761925,-144.0,1.94e-05
264390865,1530544749638,-135.0,1.94e-05
264390381,1530544714295,117.0,1.939e-05
264390068,1530544684710,-121.0,1.938e-05
264390018,1530544677679,-102.0,1.937e-05
264389389,1530544634155,-126.0,1.938e-05
264387807,1530544548662,166.0,1.937e-05
264387338,1530544533541,-236.0,1.938e-05
264386974,1530544519272,-218.0,1.937e-05
264386818,1530544511480,183.0,1.937e-05
264385263,1530544445873,-249.0,1.937e-05
264384906,1530544430312,26.0,1.936e-05
264384904,1530544430221,100.0,1.936e-05
264384903,1530544430150,100.0,1.936e-05
264384404,1530544400570,-193.0,1.938e-05
264384345,1530544396370,-181.0,1.938e-05
264383795,1530544366718,-188.0,1.938e-05
264383638,1530544362965,172.0,1.937e-05
264383168,1530544338958,205.0,1.938e-05
264383110,1530544331973,192.0,1.938e-05
264382696,1530544310334,133.0,1.937e-05
264382335,1530544294897,-135.0,1.937e-05
264382251,1530544286154,-120.0,1.939e-05
264382178,1530544273890,148.0,1.939e-05
264381898,1530544251214,206.0,1.939e-05
264381166,1530544232834,230.0,1.939e-05
264380977,1530544220881,-256.0,1.941e-05
264380615,1530544208827,-190.0,1.941e-05
264380243,1530544192165,-246.0,1.942e-05
264380136,1530544180253,217.0,1.941e-05
264380024,1530544165250,208.0,1.943e-05
264379883,1530544151314,191.0,1.943e-05
264379635,1530544126544,-140.0,1.942e-05
264379600,1530544122570,-159.0,1.942e-05
264379486,1530544112495,-157.0,1.941e-05
264379404,1530544093289,-153.0,1.941e-05
264379204,1530544056872,175.0,1.942e-05
264379131,1530544054713,-201.0,1.941e-05
264378792,1530543984520,151.0,1.943e-05
264378698,1530543969288,179.0,1.943e-05
264378617,1530543950080,-150.0,1.944e-05
264378578,1530543941445,-170.0,1.944e-05
264378440,1530543921225,-135.0,1.943e-05
264378374,1530543914896,136.0,1.943e-05
264378269,1530543891239,-198.0,1.944e-05
264378175,1530543877567,200.0,1.944e-05
264378095,1530543859206,-225.0,1.944e-05
264378086,1530543853949,-173.0,1.944e-05
264377879,1530543827250,147.0,1.944e-05
264377850,1530543822821,128.0,1.946e-05
264377716,1530543805920,-139.0,1.945e-05
264377630,1530543798577,-106.0,1.944e-05
264377059,1530543734941,105.0,1.944e-05
264376765,1530543705294,131.0,1.944e-05
264376736,1530543703745,124.0,1.942e-05
264376561,1530543672548,135.0,1.942e-05
264376430,1530543652024,185.0,1.943e-05
264376361,1530543643783,-204.0,1.946e-05
264376215,1530543632633,205.0,1.945e-05
264375905,1530543610533,-185.0,1.944e-05
264375197,1530543543951,-106.0,1.946e-05
264375174,1530543540367,-152.0,1.945e-05
264375073,1530543526133,-141.0,1.943e-05
264374808,1530543491838,157.0,1.943e-05
264374448,1530543468109,180.0,1.944e-05
264374279,1530543454759,163.0,1.944e-05
264374161,1530543438044,-209.0,1.943e-05
264374093,1530543427773,-177.0,1.943e-05
264373778,1530543408054,-233.0,1.945e-05
264373555,1530543392198,-189.0,1.944e-05
264373512,1530543387396,191.0,1.946e-05
264373351,1530543372499,-195.0,1.945e-05
264373059,1530543347827,134.0,1.947e-05
264373022,1530543343869,126.0,1.948e-05
264373015,1530543342763,-98.0,1.947e-05
264373008,1530543341604,-110.0,1.947e-05
264372673,1530543297090,107.0,1.946e-05
264372670,1530543295920,105.0,1.947e-05
264372667,1530543294618,-147.0,1.948e-05
264372643,1530543293041,-118.0,1.948e-05
264372031,1530543231148,-146.0,1.95e-05
264371919,1530543221909,-132.0,1.949e-05
264371782,1530543207753,111.0,1.947e-05
264371520,1530543190517,115.0,1.948e-05
264371369,1530543169789,182.0,1.949e-05
264371347,1530543164591,155.0,1.949e-05
264371288,1530543154989,136.0,1.951e-05
264371206,1530543137392,-135.0,1.95e-05
264371001,1530543109159,226.0,1.952e-05
264370928,1530543105200,-239.0,1.952e-05
264370744,1530543082053,275.0,1.954e-05
264370667,1530543073002,-210.0,1.953e-05
264370286,1530543046501,-119.0,1.953e-05
264370197,1530543036538,-101.0,1.952e-05
264370005,1530543018628,-88.0,1.953e-05
264369944,1530543013508,-92.0,1.953e-05
264369771,1530542997529,146.0,1.952e-05
264369754,1530542996440,117.0,1.953e-05
264369642,1530542991410,-127.0,1.954e-05
264368925,1530542953077,162.0,1.954e-05
264368688,1530542933249,-105.0,1.956e-05
264368420,1530542917286,97.0,1.956e-05
264368224,1530542908206,119.0,1.958e-05
264368048,1530542893128,125.0,1.958e-05
264367724,1530542857468,170.0,1.957e-05
264367716,1530542855870,169.0,1.958e-05
264367268,1530542778131,175.0,1.956e-05
264367252,1530542775396,-186.0,1.957e-05
264367102,1530542751485,228.0,1.957e-05
264366974,1530542734230,265.0,1.955e-05
264366956,1530542729278,202.0,1.956e-05
264366832,1530542713764,261.0,1.957e-05
264366639,1530542688502,153.0,1.959e-05
264366611,1530542682780,-171.0,1.959e-05
264366499,1530542662881,133.0,1.96e-05
264366414,1530542651769,-187.0,1.96e-05
264366213,1530542636334,-4603.9678,1.955e-05
264366086,1530542629711,-227.0,1.96e-05
264365824,1530542617717,170.0,1.96e-05
264365369,1530542598693,172.0,1.958e-05
264365244,1530542591644,165.0,1.959e-05
