ID,MTS,AMOUNT,PRICE
264863646,1530648422040,3.15188883,6614.3
264863645,1530648422037,2.1047,6614.3
264863644,1530648419291,0.125,6614.4
264863643,1530648418968,-0.60861182,6614.3
264863642,1530648418966,-0.07336797,6614.3
264863641,1530648418963,-0.87793875,6614.3
264863627,1530648414861,0.005,6614.4
264863603,1530648397198,-0.15,6614.3
264863602,1530648396399,-0.15,6614.3
264863593,1530648394326,-0.03723303,6614.3
264863566,1530648388943,0.0103,6614.4
264863560,1530648384535,-0.085,6614.3
264863559,1530648384533,-0.015,6614.3
264863554,1530648382852,0.255,6614.4
264863553,1530648382849,0.015,6614.4
264863552,1530648382845,0.015,6614.4
264863551,1530648382841,0.015,6614.4
264863507,1530648376760,0.015,6614.4
264863506,1530648376753,0.015,6614.4
264863505,1530648376746,0.02,6613.4
264863502,1530648376361,0.34569126,6615.3
264863501,1530648376357,0.02,6614.3
264863500,1530648376354,0.003,6614.1
264863499,1530648376349,0.0811,6614.0
264863498,1530648376347,0.002,6613.2
264863497,1530648376345,0.07,6612.62101948
264863495,1530648376340,0.07,6611.7
264863494,1530648376335,0.03,6611.5
264863493,1530648376332,0.003,6611.1
264863492,1530648376327,0.003,6611.0
264863491,1530648376301,0.003,6611.0
264863490,1530648376296,0.015,6610.9
264863489,1530648376292,0.015,6610.9
264863488,1530648376289,0.003,6610.9
264863427,1530648367392,0.07,6608.8
264863411,1530648365801,0.012,6608.1
264863408,1530648365709,0.003,6608.1
264863407,1530648365705,0.015,6608.1
264863406,1530648365701,0.002,6608.1
264863403,1530648364269,4.059e-05,6607.2
264863400,1530648364155,0.5641,6607.2
264863398,1530648363990,0.03,6607.2
264863397,1530648363880,0.0594,6607.2
264863396,1530648363846,0.10497645,6606.9
264863388,1530648361479,0.00632,6606.9
264863387,1530648361477,0.00208,6606.9
264863386,1530648361386,0.0021,6606.9
264863385,1530648361384,0.00631,6606.9
264863384,1530648361374,0.04,6606.9
264863381,1530648360222,0.00319,6606.9
264863370,1530648357858,0.0819,6606.9
264863368,1530648355934,1.10790109,6606.8
264863367,1530648355933,0.01785891,6606.7
264863348,1530648347286,2.3e-07,6605.8
264863345,1530648345296,0.11357098,6605.8
264863344,1530648345294,2e-08,6605.8
264863326,1530648334954,0.06659998,6605.8
264863325,1530648334952,0.07666402,6605.8
264863311,1530648328139,0.03645076,6605.8
264863260,1530648316972,0.005,6605.8
264863254,1530648309574,0.374891,6605.8
264863246,1530648297950,-0.01,6605.7
264863235,1530648293424,-0.005,6605.5
264863230,1530648291771,-0.01,6605.5
264863228,1530648288995,-0.005,6605.5
264863226,1530648286412,-0.2563,6605.5
264863214,1530648278213,0.56155444,6605.6
264863199,1530648266867,0.01,6605.6
264863151,1530648241658,1.0,6605.6
264863134,1530648230982,-0.03444171,6605.5
264863133,1530648230869,-0.1159452,6605.5
264863129,1530648230495,0.005,6605.6
264863114,1530648224030,0.8886,6605.6
264863113,1530648224026,0.03,6605.6
264863112,1530648224022,0.0814,6605.6
264863084,1530648216348,0.15,6605.6
264863063,1530648211103,0.02,6605.6
264863061,1530648210648,-1.25,6605.5
264863040,1530648208568,0.0486,6605.6
264862961,1530648200141,0.04499768,6603.0
264862863,1530648179322,-0.113,6602.4
264862854,1530648176586,-0.1325,6602.2
264862851,1530648175141,-0.05,6602.1
264862848,1530648174321,0.04227455,6601.7
264862814,1530648163636,0.33246302,6601.0
264862798,1530648155738,0.2,6601.0
264862779,1530648146950,0.24036429,6604.2
264862778,1530648146947,0.4,6603.6
264862777,1530648146941,0.0811,6603.1
264862776,1530648146939,0.08460276,6602.8
264862775,1530648146937,0.63552462,6602.6
264862774,1530648146935,0.003,6601.1
264862773,1530648146930,0.03,6601.0
264862772,1530648146926,0.02333396,6600.9
264862771,1530648146924,0.14555997,6600.8
264862769,1530648146797,0.01444003,6600.8
264862768,1530648146793,0.02,6600.8
264862711,1530648131525,0.2,6600.4
264862710,1530648131291,1.0,6600.4
264862706,1530648123150,-0.0811,6600.3
264862636,1530648098612,1.47,6600.4
264862635,1530648098609,0.03,6600.4
264862595,1530648093668,0.12154941,6600.6
264862594,1530648093666,0.35279691,6600.2
264862593,1530648093663,0.00765368,6600.1
264862592,1530648093660,0.03,6598.6
264862591,1530648093657,0.488,6598.6
264862590,1530648093411,-0.21945,6598.5
264862588,1530648092991,0.02,6598.6
264862579,1530648090512,0.3,6598.6
264862574,1530648087296,-0.08,6598.5
264862570,1530648086001,0.3278829,6597.8
264862569,1530648085998,0.09455113,6597.8
264862568,1530648085995,0.26783023,6596.7
264862567,1530648085993,0.03,6596.4
264862566,1530648085990,0.01431864,6596.4
264862564,1530648085651,0.01573403,6595.8
264862519,1530648080671,0.005,6595.8
264862488,1530648072133,0.03,6595.8
264862436,1530648061860,0.03,6595.8
264862435,1530648061780,-0.15,6595.7
264862408,1530648059690,0.79657917,6595.8
264862368,1530648057621,1.0,6593.8
264862300,1530648056318,0.0811,6592.7
264862291,1530648055420,0.1871,6591.7
264862287,1530648054637,-0.030576,6590.5
264862267,1530648053935,0.1871,6590.6
264862263,1530648053874,0.03,6589.5
264862262,1530648053792,-0.37717174,6589.0
264862261,1530648053790,-0.4481,6589.4
264862260,1530648053641,1.71906675,6588.8
264862259,1530648053639,0.3,6588.7
264862258,1530648053638,0.26768333,6588.6
264862257,1530648053636,4.992e-05,6588.6
264862256,1530648053535,0.06228538,6588.6
264862255,1530648053533,0.19491462,6588.6
264862240,1530648052201,-0.23613421,6588.5
264862239,1530648052199,-1.20257633,6588.5
264862214,1530648051281,0.005,6588.6
264862196,1530648048453,0.002,6588.6
264862131,1530648041148,-0.74742367,6588.5
264862111,1530648040075,-0.5,6588.5
264862062,1530648034167,0.04979332,6588.6
264862031,1530648033107,-0.05,6588.5
264862017,1530648032360,-0.5,6588.5
264861990,1530648030057,-0.11781386,6590.8
264861980,1530648029765,-0.005,6590.8
264861979,1530648029758,-0.005,6590.8
264861976,1530648029703,0.0819,6590.9
264861964,1530648029067,-0.004,6585.3
264861963,1530648029064,-1.0,6585.3
264861962,1530648029061,-0.61693081,6585.3
264861961,1530648029059,-0.4,6585.4
264861960,1530648029058,-0.39555282,6585.5
264861959,1530648029056,-0.44118255,6585.5
264861958,1530648029053,-0.006,6585.5
264861957,1530648029052,-1.5,6585.8
264861956,1530648029050,-0.4,6586.2
264861955,1530648029049,-8.0,6586.7
264861954,1530648029048,-3.0,6587.0
264861953,1530648029046,-3.0,6587.1
264861952,1530648029044,-0.05,6587.50566443
264861950,1530648029034,-2.27,6587.8
264861949,1530648029030,-0.33899358,6587.9
264861948,1530648029027,-0.0901,6588.0
264861947,1530648029025,-1.88,6588.2
264861946,1530648029023,-0.05,6588.8
264861945,1530648029022,-0.3,6588.9
264861944,1530648029020,-0.125,6589.0
264861943,1530648029018,-0.12112894,6589.7
264861942,1530648029015,-0.18570932,6589.8
264861941,1530648029012,-0.02334428,6589.8
264861940,1530648029010,-0.002,6590.0
264861939,1530648029007,-0.0558802,6590.1
264861938,1530648029005,-0.01740463,6590.2
264861937,1530648029003,-0.125,6590.7
264861936,1530648029000,-0.003,6591.1
264861935,1530648028995,-1.0,6591.4
264861934,1530648028993,-0.02334428,6592.0
264861933,1530648028991,-0.0558802,6592.2
264861932,1530648028988,-0.18570932,6592.3
264861931,1530648028986,-0.12112894,6592.3
264861930,1530648028983,-0.125,6592.4
264861929,1530648028980,-3.0,6592.6
264861928,1530648028978,-0.2187,6593.0
264861927,1530648028976,-0.125,6594.1
264861926,1530648028974,-0.0819,6594.6
264861925,1530648028972,-0.12112894,6594.8
264861924,1530648028968,-0.18570932,6594.9
264861923,1530648028966,-0.02334428,6594.9
264861922,1530648028963,-0.87451696,6595.0
