ID,MTS,AMOUNT,PRICE
264863671,1530648434930,-400.0,8.9842
264863670,1530648434928,-153.93433333,8.9863
264863669,1530648434926,-29.393,8.9864
264863668,1530648434924,-280.0,8.9864
264863667,1530648434922,-100.0,8.991
264863666,1530648434920,-8.0,8.991
264863665,1530648434917,-23.37759405,8.9911
264863664,1530648434914,-80.0,8.9915
264863656,1530648425769,-10.0,8.9914
264863655,1530648425767,-10.0,8.9914
264863654,1530648425763,-80.0,8.9914
264863640,1530648418953,-465.51738,8.9911
264863639,1530648418951,-358.22,8.9912
264863638,1530648418949,-300.0,8.9929
264863637,1530648418947,-778.26262,8.994
264863636,1530648418943,-8.0,8.9946
264863635,1530648418940,-80.0,8.9951
264863634,1530648418937,-10.0,8.9951
264863631,1530648418079,50.0,8.9952
264863604,1530648397200,110.0,8.9996
264863601,1530648396393,102.0,8.9996
264863600,1530648396392,8.0,8.9996
264863589,1530648392635,60.58035195,8.9999
264863588,1530648392633,8.0,8.9998
264863580,1530648392304,-3.16,8.9982
264863578,1530648391419,-2.2,8.9998
264863577,1530648391408,-6.5,8.9998
264863576,1530648391225,-2.48,8.9998
264863575,1530648391223,-3.09,8.9998
264863574,1530648391203,-2.07,8.9998
264863573,1530648390809,-6.7849156,9.001
264863572,1530648390806,-921.9287,9.001
264863571,1530648390802,-223.70758388,9.001
264863570,1530648390296,-5.702433,9.001
264863550,1530648382065,87.10502595,9.0067
264863549,1530648382062,488.89497405,9.0066
264863548,1530648382060,2.0,9.002
264863547,1530648382058,2.0,9.002
264863545,1530648381850,1000.0,9.001
264863544,1530648381847,29.8,9.0
264863543,1530648381845,34.02242445,9.0
264863542,1530648381842,500.0,8.999
264863541,1530648380861,65.97757555,9.0
264863540,1530648380858,8.0,8.9995
264863539,1530648380854,500.0,8.999
264863538,1530648380851,537.02242445,8.999
264863511,1530648377138,7.0,8.999
264863509,1530648377088,600.0,8.999
264863481,1530648372668,9.628,8.999
264863469,1530648372030,30.0,8.999
264863453,1530648369931,114.28759572,8.999
264863452,1530648369567,2.0,8.999
264863451,1530648369526,3.0,8.999
264863450,1530648369508,110.05838218,8.999
264863449,1530648369443,5.0001,8.999
264863448,1530648369095,121.80171334,8.999
264863447,1530648368670,2.33,8.999
264863446,1530648368660,4.24,8.999
264863444,1530648368455,340.29429608,8.999
264863437,1530648367991,28.2095048,8.999
264863436,1530648367762,2.04,8.999
264863428,1530648367392,83.08798343,8.999
264863426,1530648366839,3.0,8.9951
264863425,1530648366834,2.0,8.995
264863419,1530648365962,221.31352684,8.9937
264863390,1530648363194,685.0714429,8.9937
264863389,1530648363192,1142.2079571,8.9936
264863378,1530648359305,2.0,8.991
264863265,1530648320420,131.3,8.994
264863264,1530648320417,8.0,8.9929
264863263,1530648320413,8.7,8.991
264863262,1530648320410,2.0,8.99
264863179,1530648249592,-5.0,8.9756
264863166,1530648247782,10.0,8.98
264863150,1530648239097,-50.0,8.981
264863149,1530648239095,-488.89431918,8.9811
264863148,1530648239093,-500.0,8.9816
264863147,1530648239091,-3.0,8.9816
264863146,1530648239085,-31.91,8.9818
264863145,1530648239083,-250.0,8.9818
264863144,1530648239080,-8.0,8.9818
264863143,1530648239078,-15.60325305,8.982
264863139,1530648234573,42.0,8.9863
264863138,1530648234571,8.0,8.9817
264863096,1530648221525,-4.92,8.9898
264863095,1530648221522,-3.08,8.9898
264863094,1530648221265,-47.16,8.9935
264863092,1530648219344,-2.84,8.9935
264863083,1530648216127,148.575,8.9938
264863082,1530648215999,265.19585168,8.9989
264863081,1530648215997,487.89431918,8.9988
264863080,1530648215995,300.0,8.9987
264863079,1530648215993,3.0,8.9951
264863078,1530648215987,250.0,8.9945
264863077,1530648215985,493.90982914,8.9945
264863069,1530648214394,6.09017086,8.9945
264863068,1530648214392,8.0,8.9944
264863053,1530648209023,209.38919673,8.99350742
264863051,1530648209021,165.43999155,8.993
264863050,1530648209017,2.0,8.993
264863049,1530648209014,3.0,8.9921
264863048,1530648209007,2.47081172,8.992
264863047,1530648209004,117.7,8.9911
264862997,1530648204797,4.458,8.985
264862987,1530648203701,3.0,8.9816
264862929,1530648196764,4e-05,8.975
264862928,1530648196702,780.0442,8.975
264862896,1530648184507,3.0,8.9741
264862875,1530648179985,67.579,8.9737
264862852,1530648175692,3.0,8.9715
264862839,1530648172000,29.421,8.9686
264862804,1530648157401,-200.0,8.965
264862781,1530648147920,200.0,8.9559
264862780,1530648147915,201.03854789,8.9556
264862764,1530648141849,22.31159254,8.9623
264862745,1530648135751,-10.0,8.97
264862744,1530648133895,-100.0,8.9535
264862743,1530648133887,-207.25808217,8.9535
264862742,1530648133878,-5913.44805944,8.9536
264862741,1530648133870,-3.0,8.9547
264862740,1530648133865,-3.0,8.9562
264862739,1530648133859,-250.0,8.957
264862738,1530648133856,-50.0,8.957
264862737,1530648133854,-60.0,8.957
264862736,1530648133852,-60.0,8.957
264862735,1530648133850,-1028.8627831,8.957
264862734,1530648133847,-800.0,8.9576
264862733,1530648133843,-450.0,8.9577
264862732,1530648133839,-600.0,8.9583
264862731,1530648133835,-8.5004174,8.96
264862730,1530648133832,-300.0,8.961
264862729,1530648133830,-1029.64682915,8.9637
264862728,1530648133827,-300.0,8.9648
264862727,1530648133825,-223.35014043,8.9658
264862726,1530648133823,-350.16785265,8.9676
264862725,1530648133821,-3.0,8.9681
264862724,1530648133816,-10.0,8.97
264862723,1530648133812,-5000.0,8.97
264862722,1530648133809,-29.421,8.9707
264862721,1530648133807,-400.0,8.9707
264862720,1530648133805,-259.95970624,8.97084391
264862718,1530648133802,-8.0,8.9712
264862717,1530648133798,-250.0,8.9712
264862694,1530648113909,391.04029376,8.9829
264862693,1530648113906,50.0,8.982
264862692,1530648113904,60.0,8.982
264862691,1530648113902,50.0,8.982
264862690,1530648113899,60.0,8.982
264862689,1530648113897,3.0,8.9816
264862688,1530648113892,10.0,8.9792
264862687,1530648113889,2.0,8.9792
264862686,1530648113887,800.0,8.9791
264862685,1530648113883,259.95970624,8.97907354
264862683,1530648113880,300.0,8.979
264862682,1530648113878,400.0,8.9771
264862681,1530648113876,250.0,8.9749
264862680,1530648113874,500.0,8.9749
264862679,1530648113872,776.0,8.97
264862678,1530648113869,80.0,8.9699
264862677,1530648113867,8.0,8.9698
264862665,1530648107821,-149.83214735,8.9676
264862648,1530648103746,-500.0,8.9655
264862647,1530648103744,-88.93,8.9656
264862646,1530648103742,-400.0,8.9656
264862645,1530648103740,-8.0,8.9657
264862633,1530648098412,21.0,8.97
264862554,1530648084960,-100.0,8.97
264862553,1530648084957,-8.0,8.9734
264862552,1530648084954,-95.0,8.9748
264862517,1530648080262,-400.0,8.9748
264862516,1530648080259,-5.0,8.9748
264862481,1530648069711,-3.0,8.9786
264862466,1530648066439,-40.0,8.9783
264862465,1530648066437,-10.0,8.9783
264862427,1530648061575,584.27278881,8.9802
264862425,1530648061170,22.29530127,8.9787
264862402,1530648059338,3.0,8.9741
264862395,1530648058730,10.0,8.9732
264862384,1530648058285,48.83035994,8.9724
264862382,1530648058100,688.07561477,8.9724
264862362,1530648057197,163.09402529,8.9724
264862361,1530648057192,600.0,8.9691
264862359,1530648057145,-333.47225009,8.9675
264862358,1530648057142,-100.00000001,8.9682
264862357,1530648057139,-196.5277499,8.9682
264862311,1530648056746,10.0,8.9691
264862298,1530648056204,3.0,8.9681
264862292,1530648055448,500.0,8.9664
264862288,1530648054776,555.31833876,8.9615
264862283,1530648054415,475.1112,8.9615
264862278,1530648054346,8.763,8.9581
264862277,1530648054344,0.00024119,8.9571
264862276,1530648054241,213.819,8.9571
264862264,1530648053889,10.0,8.9556
264862245,1530648052523,10.0,8.9544
264862244,1530648052471,990.0,8.954
264862238,1530648052176,2.39,8.953
264862237,1530648052174,2.54,8.953
264862236,1530648052172,3.32,8.953
264862208,1530648049230,3.53,8.9521
264862207,1530648049137,2.41,8.9521
264862206,1530648049128,1.0,8.9521
264862205,1530648049125,2.04,8.9521
264862204,1530648049123,2.91,8.9521
264862203,1530648049122,2.84,8.9521
264862202,1530648049119,2.6,8.9521
264862201,1530648049118,2.96,8.9521
264862200,1530648049116,4.22,8.9521
264862199,1530648049095,4.63,8.9521
264862198,1530648049085,2.77,8.9521
264862136,1530648042246,-40.0,8.952
264862135,1530648042215,-50.0,8.952
264862134,1530648041755,-533.13762119,8.952
264862133,1530648041752,-500.0,8.9521
264862110,1530648039846,-500.0,8.9521
264862105,1530648039038,-27.06697979,8.952
264862104,1530648039035,-130.0,8.9521
264862103,1530648039003,-220.0,8.9521
264862085,1530648037924,-150.0,8.9521
264862084,1530648037399,50.0,8.9522
264862082,1530648036957,-280.0,8.9521
264862080,1530648036833,-220.0,8.9521
264862066,1530648034656,-220.0,8.952
264862035,1530648033172,-93.50928929,8.952
264862034,1530648033169,-200.0,8.9531
264862033,1530648033166,-500.0,8.954
264862032,1530648033164,-258.8,8.954
264862018,1530648032412,-220.0,8.954
264861866,1530648026921,-43.93090566,8.955
264861793,1530648023312,-111.376,8.955
264861778,1530648022162,-12.0,8.954
264861777,1530648022158,-8.2,8.954
264861776,1530648022155,-3.0,8.9543
264861775,1530648022150,-3.0,8.9562
264861774,1530648022144,-60.0,8.957
264861773,1530648022141,-60.0,8.957
264861772,1530648022139,-22.27283104,8.9574
264861771,1530648022136,-400.0,8.9592
264861770,1530648022133,-222.06924119,8.96
264861769,1530648022130,-146.980274,8.9635
264861768,1530648022070,-11.98514311,8.965
264861765,1530648021903,-43.73185933,8.965
264861764,1530648021897,-21.0,8.965
264861763,1530648021893,-91.58115167,8.966
264861762,1530648021890,-141.41884833,8.966
264861761,1530648021887,-200.8935076,8.96641257
264861759,1530648021885,-3.0,8.9678
264861758,1530648021881,-7.0,8.97
264861757,1530648021878,-97.68764407,8.973
264861756,1530648021868,-15.21486859,8.973
264861755,1530648021866,-80.997,8.973
264861754,1530648021857,-3.0,8.9741
264861753,1530648021812,-8.0,8.9757
264861752,1530648021802,-19.368,8.9776
264861751,1530648021766,-10.0,8.9776
264861743,1530648020495,-43.98632072,8.97943093
264861738,1530648020150,-111.139,8.97943093
264861736,1530648019753,-670.0,8.97943093
264861729,1530648019188,-59.1848,8.97943093
264861722,1530648018888,-800.0,8.97943093
264861718,1530648018610,-499.8882,8.97943093
264861698,1530648017519,-50.0,8.97943093
264861695,1530648017513,-663.66078289,8.97943093
264861693,1530648017506,-3.33921711,8.9796
264861692,1530648017504,-3.0,8.9814
264861664,1530648016482,-4.4643,8.98251009
264861662,1530648016421,-120.391639,8.9912
264861651,1530648016023,-553.001649,8.9921
264861632,1530648015352,-446.998351,8.9921
264861631,1530648015350,-3.0,8.9949
264861630,1530648015345,-0.001649,8.9964
264861608,1530648014594,-9.8,8.9964
264861586,1530648014108,-2.00009779,8.997
264861578,1530648013887,-1999.45411552,8.997
264861577,1530648013885,-2.0,8.998
264861575,1530648013882,-8.448e-05,8.9988
264861567,1530648013550,-2.0,8.9988
264861553,1530648012883,-19.81435334,8.9988
264861552,1530648012880,-2.0,8.999
264861551,1530648012878,-4.666e-05,8.999
264861549,1530648012725,-2974.2878,8.999
264861510,1530648003573,-111.109,8.999
264861504,1530648003097,35.06596838,8.9991
264861503,1530648002934,17.53131418,8.9991
264861500,1530648002090,-18.91467591,8.999
264861497,1530647999267,-411.6925,8.999
264861491,1530647997824,-110.4541,8.999
264861484,1530647997197,-1000.0,8.999
264861480,1530647994948,-253.956,8.999
264861470,1530647993397,-1119.58587743,8.999
264861469,1530647993395,-30.09712257,8.999
264861466,1530647993025,-0.00076974,9.0001
264861454,1530647992656,-350.317,9.0001
264861428,1530647991309,-2.22,9.0001
264861427,1530647991219,-2.74,9.0001
264861426,1530647991217,-2.73,9.0001
264861425,1530647991216,-2.04,9.0001
264861420,1530647991065,-546.3372,9.0001
264861419,1530647991063,-53.6628,9.0001
264861403,1530647978706,4.31523438,9.0002
264861402,1530647978686,4.31523437,9.0002
264861377,1530647970360,-26.3372,9.0001
264861372,1530647968048,10.0,9.0002
264861370,1530647967641,5.175832,9.0002
264861345,1530647961377,-197.2584,9.0002
264861328,1530647953710,4.31523437,9.0006
264861327,1530647953706,4.31523438,9.0006
264861326,1530647953292,-0.1,9.0005
264861293,1530647937171,4.1e-07,9.001
264861286,1530647933831,2.0,9.0025
264861285,1530647933827,8.0,9.0024
264861266,1530647928693,8.63046875,9.0021
264861265,1530647928679,0.63046875,9.0021
264861264,1530647928674,8.0,9.0021
264861258,1530647921223,-67.94765772,8.999
264861257,1530647921220,-8.0,8.9992
264861256,1530647921216,-14.05234228,8.9993
264861236,1530647908975,-65.94765772,8.9993
264861235,1530647908972,-80.0,8.9998
264861234,1530647908969,-254.05234228,8.9998
264861226,1530647903668,17.2609375,9.0
264861225,1530647903648,17.2609375,9.0
264861194,1530647895280,-22.0,8.9993
264861141,1530647878639,34.521875,8.9999
264861140,1530647878634,26.521875,8.9999
264861138,1530647878629,8.0,8.9998
264861116,1530647863488,2.0,8.9997
264861109,1530647858429,617.1114444,9.0
264861108,1530647858425,8.0,8.9999
264861094,1530647853261,69.04375,9.007
264861093,1530647853255,54.1550463,9.007
264861092,1530647853250,8.0,9.0052
264861091,1530647853244,6.8887037,9.0008
264861090,1530647853164,-701.95521971,8.999
264861089,1530647853161,-218.04478029,8.999
264861088,1530647853158,-80.0,8.9991
264861068,1530647849208,3.1112963,9.0008
264861067,1530647849203,8.0,9.0007
264861016,1530647830919,63.30882646,9.007
264861015,1530647830917,3.0,9.0053
264861014,1530647830913,12.17242862,9.0052
264861013,1530647830357,271.25508259,9.0052
264861007,1530647828226,3.0,9.0011
264860992,1530647818962,3.0,9.0008
264860991,1530647818958,3.0,9.0006
264860990,1530647818953,7.36e-05,9.0003
264860989,1530647818800,2.9999264,9.0003
264860988,1530647818794,7.36e-05,9.0
264860987,1530647818732,112.4051,9.0
264860986,1530647818559,138.0875,9.0
264860985,1530647818549,138.0875,9.0
264860977,1530647812043,-245.36642887,8.9971
264860976,1530647812040,-24.37554113,8.998
264860975,1530647812036,-142.25803,8.998
264860974,1530647812032,-80.0,8.9981
264860973,1530647812030,-250.0,8.9982
264860972,1530647812028,-8.0,8.9982
264860931,1530647808150,91.941,9.0
